file_name,objective,runtime_seconds
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_x__seed9649_nonlin.out,1000.0,82.03535485267639
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_x__seed9981_nonlin.out,1000.0,95.04985618591309
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed1232_nonlin.out,1000.0,111.43214297294617
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed1658_nonlin.out,1000.0,111.67655110359192
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed2525_nonlin.out,1000.0,102.0930449962616
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed2815_nonlin.out,1000.0,130.27056193351746
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed3683_nonlin.out,1000.0,109.96689796447754
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed3904_nonlin.out,1000.0,129.28979587554932
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed5249_nonlin.out,1000.0,104.82910490036011
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed5947_nonlin.out,1000.0,138.47269082069397
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed6518_nonlin.out,1000.0,127.967444896698
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_linear_y__seed7199_nonlin.out,1000.0,106.53768301010132
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed1489_nonlin.out,1000.0,11.209933042526245
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed1920_nonlin.out,1000.0,8.267928123474121
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed4060_nonlin.out,1000.0,9.704329013824463
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed5566_nonlin.out,1000.0,7.774512052536011
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed6094_nonlin.out,1000.0,21.53275203704834
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed6385_nonlin.out,1000.0,7.248994827270508
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed7009_nonlin.out,1000.0,7.130066156387329
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed8592_nonlin.out,1000.0,8.945836067199707
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed8956_nonlin.out,1000.0,6.996449947357178
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_mixed__seed9495_nonlin.out,1000.0,8.09952712059021
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed2127_nonlin.out,1000.0,6.707848072052002
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed2921_nonlin.out,1000.0,6.838638782501221
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed5386_nonlin.out,1000.0,7.262709856033325
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed6140_nonlin.out,1000.0,7.74567985534668
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed6980_nonlin.out,1000.0,6.785394191741943
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed7859_nonlin.out,1000.0,8.89385199546814
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed7967_nonlin.out,1000.0,7.319040060043335
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed8687_nonlin.out,1000.0,7.873417139053345
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed8752_nonlin.out,1000.0,8.195863008499146
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_xs__seed8937_nonlin.out,1000.0,7.297185897827148
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed1038_nonlin.out,1000.0,134.76024794578552
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed1072_nonlin.out,1000.0,11.364243984222412
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed1348_nonlin.out,1000.0,11.561458110809326
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed2145_nonlin.out,1000.0,11.66426396369934
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed2595_nonlin.out,1000.0,11.890995025634766
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed4234_nonlin.out,1000.0,11.984586000442505
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed5666_nonlin.out,1000.0,11.95252513885498
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__many_vars_few_perms_only_ys__seed6795_nonlin.out,1000.0,12.809957027435303
