file_name,objective,runtime_seconds
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_xs__seed4816_nonlin.out,1000.0,7.017282962799072
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_xs__seed5996_nonlin.out,1000.0,7.035255193710327
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_xs__seed6734_nonlin.out,1000.0,7.063385009765625
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_xs__seed7091_nonlin.out,1000.0,7.047377824783325
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_xs__seed7226_nonlin.out,1000.0,7.096890926361084
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed3160_nonlin.out,1000.0,6.575102090835571
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed3204_nonlin.out,1000.0,6.578350067138672
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed3273_nonlin.out,1000.0,6.750716209411621
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed4429_nonlin.out,1000.0,6.75394606590271
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed5184_nonlin.out,1000.0,6.566121816635132
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed5564_nonlin.out,1000.0,6.5391600131988525
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed7001_nonlin.out,1000.0,6.712862968444824
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed7100_nonlin.out,1000.0,6.706378936767578
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed7726_nonlin.out,1000.0,6.530483961105347
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_only_ys__seed8683_nonlin.out,1000.0,6.749948024749756
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed1001_nonlin.out,1000.0,6.989331960678101
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed1189_nonlin.out,1000.0,7.084567070007324
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed2556_nonlin.out,1000.0,7.0065248012542725
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed3831_nonlin.out,1000.0,7.0387349128723145
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed4162_nonlin.out,1000.0,7.230669975280762
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed4629_nonlin.out,1000.0,7.111297845840454
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed4643_nonlin.out,1000.0,7.029601097106934
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed5372_nonlin.out,1000.0,7.084270000457764
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed6799_nonlin.out,1000.0,7.034780979156494
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_few_perms_separate__seed7198_nonlin.out,1000.0,7.425480127334595
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed1605_nonlin.out,1000.0,73.92140889167786
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed2554_nonlin.out,1000.0,145.88419604301453
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed3189_nonlin.out,1000.0,134.2064769268036
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed3487_nonlin.out,1000.0,135.63550114631653
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed4397_nonlin.out,1000.0,100.34805202484131
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed5897_nonlin.out,1000.0,251.47939205169678
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed6869_nonlin.out,1000.0,662.786199092865
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed6989_nonlin.out,1000.0,129.07313990592957
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed8008_nonlin.out,1000.0,103.04705214500427
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_x__seed9356_nonlin.out,1000.0,100.71812009811401
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed1060_nonlin.out,1000.0,109.81517291069031
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed3368_nonlin.out,1000.0,169.62978386878967
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed4610_nonlin.out,1000.0,136.0330410003662
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed5292_nonlin.out,1000.0,129.57227993011475
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed5374_nonlin.out,1000.0,127.69460105895996
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed6853_nonlin.out,1000.0,157.25479793548584
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed7238_nonlin.out,1000.0,148.6783390045166
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed7387_nonlin.out,1000.0,117.5053961277008
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed7521_nonlin.out,1000.0,105.82563710212708
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_linear_y__seed9377_nonlin.out,1000.0,197.02828288078308
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed1262_nonlin.out,1000.0,14.435096979141235
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed1495_nonlin.out,1000.0,147.42261600494385
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed2309_nonlin.out,1000.0,6.521223068237305
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed4455_nonlin.out,1000.0,94.19547986984253
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed4741_nonlin.out,1000.0,6.561280012130737
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed6119_nonlin.out,1000.0,12.051047086715698
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed6686_nonlin.out,1000.0,6.831079006195068
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed6927_nonlin.out,1000.0,6.66510796546936
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed8053_nonlin.out,1000.0,15.522513151168823
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_mixed__seed8972_nonlin.out,1000.0,11.63248610496521
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed1005_nonlin.out,1000.0,398.1536500453949
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed1173_nonlin.out,1000.0,6.638419151306152
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed1517_nonlin.out,1000.0,12.223310947418213
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed3110_nonlin.out,1000.0,6.73125696182251
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed4478_nonlin.out,1000.0,14.621561050415039
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed4824_nonlin.out,1000.0,6.625168085098267
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed6305_nonlin.out,1000.0,6.706667900085449
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed8704_nonlin.out,1000.0,6.788686990737915
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed9671_nonlin.out,1000.0,6.819020986557007
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_xs__seed9949_nonlin.out,1000.0,6.625746965408325
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed1865_nonlin.out,1000.0,432.60758900642395
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed3191_nonlin.out,1000.0,6.231782913208008
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed4256_nonlin.out,1000.0,6.298832893371582
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed4575_nonlin.out,1000.0,6.249675989151001
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed4654_nonlin.out,1000.0,6.3206140995025635
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed5542_nonlin.out,1000.0,6.268512010574341
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed7085_nonlin.out,1000.0,6.335179090499878
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed7094_nonlin.out,1000.0,35.244009017944336
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed7834_nonlin.out,1000.0,6.28572416305542
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_only_ys__seed8646_nonlin.out,1000.0,618.3837480545044
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed1171_nonlin.out,1000.0,6.928144931793213
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed1468_nonlin.out,1000.0,7.123610019683838
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed4100_nonlin.out,1000.0,6.6085991859436035
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed6777_nonlin.out,1000.0,6.759523868560791
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed6814_nonlin.out,1000.0,6.807020902633667
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed7742_nonlin.out,1000.0,6.848131895065308
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed7885_nonlin.out,1000.0,6.7327070236206055
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed9002_nonlin.out,1000.0,6.804018974304199
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed9096_nonlin.out,1000.0,7.843106985092163
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__few_vars_many_perms_separate__seed9426_nonlin.out,1000.0,6.7566399574279785
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed1874_nonlin.out,1000.0,404.428936958313
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed1896_nonlin.out,1000.0,108.0502610206604
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed2806_nonlin.out,1000.0,854.9831211566925
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed3519_nonlin.out,1000.0,48.0976140499115
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed3761_nonlin.out,1000.0,105.35468292236328
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed4566_nonlin.out,1000.0,150.57660508155823
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed5287_nonlin.out,1000.0,94.85988783836365
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed7816_nonlin.out,1000.0,59.45139002799988
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed8625_nonlin.out,1000.0,132.40425205230713
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_x__seed9848_nonlin.out,1000.0,76.52185988426208
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed3032_nonlin.out,1000.0,169.19791913032532
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed3830_nonlin.out,1000.0,105.66506099700928
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed4068_nonlin.out,1000.0,108.39832711219788
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed4541_nonlin.out,1000.0,149.62435483932495
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed5870_nonlin.out,1000.0,207.76115584373474
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed6580_nonlin.out,1000.0,186.13501691818237
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed7099_nonlin.out,1000.0,332.36808800697327
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed8030_nonlin.out,1000.0,126.54522109031677
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed9174_nonlin.out,1000.0,95.25465106964111
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_linear_y__seed9327_nonlin.out,1000.0,104.37407302856445
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed2219_nonlin.out,1000.0,7.643354892730713
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed2422_nonlin.out,1000.0,10.462315797805786
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed2755_nonlin.out,1000.0,7.307944059371948
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed3329_nonlin.out,1000.0,6.96858286857605
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed4518_nonlin.out,1000.0,7.277864933013916
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed5296_nonlin.out,1000.0,7.063372850418091
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed6133_nonlin.out,1000.0,7.23265814781189
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed7007_nonlin.out,1000.0,7.322602033615112
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed8979_nonlin.out,1000.0,6.864970922470093
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_mixed__seed9069_nonlin.out,1000.0,7.1213860511779785
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed1166_nonlin.out,1000.0,6.98274302482605
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed4379_nonlin.out,1000.0,7.00150203704834
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed5177_nonlin.out,1000.0,7.7455809116363525
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed5212_nonlin.out,1000.0,179.7219431400299
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed5407_nonlin.out,1000.0,6.926753997802734
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed6697_nonlin.out,1000.0,6.925443172454834
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed6816_nonlin.out,1000.0,6.918702840805054
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed9167_nonlin.out,1000.0,7.198080062866211
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed9338_nonlin.out,1000.0,7.622511863708496
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_xs__seed9593_nonlin.out,1000.0,105.57984018325806
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed2376_nonlin.out,1000.0,6.599362134933472
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed2926_nonlin.out,1000.0,6.666633129119873
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed3482_nonlin.out,1000.0,7.9785261154174805
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed4514_nonlin.out,1000.0,6.801903009414673
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed5798_nonlin.out,1000.0,1060.826112985611
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed7147_nonlin.out,1000.0,424.53735303878784
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed8495_nonlin.out,1000.0,6.574307203292847
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed9060_nonlin.out,1000.0,6.641956806182861
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed9096_nonlin.out,1000.0,7.12270188331604
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_only_ys__seed9731_nonlin.out,1000.0,6.7960450649261475
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed1378_nonlin.out,1000.0,7.184931993484497
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed2333_nonlin.out,1000.0,6.954932928085327
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed2391_nonlin.out,1000.0,7.119025945663452
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed2412_nonlin.out,1000.0,7.1032350063323975
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed2880_nonlin.out,1000.0,7.404975175857544
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed3237_nonlin.out,1000.0,7.357050895690918
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed4787_nonlin.out,1000.0,12.66313910484314
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed7204_nonlin.out,1000.0,7.021623134613037
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed8723_nonlin.out,1000.0,7.183395862579346
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__many_vars_few_perms_separate__seed9957_nonlin.out,1000.0,7.1650168895721436
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed4239_nonlin.out,1000.0,105.96168303489685
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed4737_nonlin.out,1000.0,91.35135102272034
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed4938_nonlin.out,1000.0,91.9861569404602
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed5819_nonlin.out,1000.0,110.75816607475281
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed6054_nonlin.out,1000.0,87.36002206802368
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed6355_nonlin.out,1000.0,97.24721217155457
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed6766_nonlin.out,1000.0,142.87108707427979
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed7585_nonlin.out,1000.0,690.2911360263824
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed8803_nonlin.out,1000.0,103.18506002426147
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_linear_x__seed8807_nonlin.out,1000.0,120.90976810455322
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed1881_nonlin.out,1000.0,15.813508033752441
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed3063_nonlin.out,1000.0,12.178927898406982
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed3705_nonlin.out,1000.0,12.375406980514526
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed4990_nonlin.out,1000.0,11.385132074356079
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed5181_nonlin.out,1000.0,121.35668087005615
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed5558_nonlin.out,1000.0,7.668442010879517
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed6188_nonlin.out,1000.0,146.62629508972168
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed6359_nonlin.out,1000.0,7.619438886642456
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed7654_nonlin.out,1000.0,7.627364873886108
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_mixed__seed9836_nonlin.out,1000.0,8.338665962219238
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed1294_nonlin.out,1000.0,11.380527019500732
hardness_halfcap_sorted_n2000_B100_classes5_seed2042__thousand_vars_few_perms_only_xs__seed2755_nonlin.out,1000.0,7.61501407623291
